path	main	r5	r6	cur	cur_fail_rules	chance_rate	checked	exact	rounding	unsupported	identifiers	r6_flagged	r6_flag_causes	synthesis	synthesis_note
research/findings/2026-07-20-gap4-THREE-mechanism-families-three-distinct-failure-modes.md	FAIL	FAIL	FAIL	FAIL	unsupported(24)	0.0000	24	0	0	24	0	24	still-unsupported:24	False	
research/findings/2026-07-20-gap4-rung1-REPAIRED-core-claim-restored-tau-claim-dead.md	FAIL	FAIL	FAIL	FAIL	unsupported(24)	0.0000	24	0	0	24	0	24	still-unsupported:24	False	
research/findings/2026-07-20-gap4-rung10-PREREGISTRATION-geometry-robust-deep-credit.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-07-20-gap4-rung10-RESULT-deep-credit-CONFIRMED-under-honest-geometry.md	FAIL	FAIL	FAIL	FAIL	unsupported(4)	0.0000	4	0	0	4	0	4	still-unsupported:4	False	
research/findings/2026-07-20-gap4-rung3d-PREREGISTRATION-offset-zero.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-07-20-gap4-rung3d-RESULT-offset-zero-confirmed-6of6-fresh-seeds.md	FAIL	FAIL	FAIL	FAIL	unsupported(9)	0.0000	9	0	0	9	0	9	still-unsupported:9	False	
research/findings/2026-07-20-gap4-rung4-PREREGISTRATION-adjacent-band-depression.md	FAIL	FAIL	FAIL	FAIL	unsupported(9)	0.0000	9	0	0	9	0	9	still-unsupported:9	False	
research/findings/2026-07-20-gap4-rung4-RESULT-preregistered-band-FAILS-derivation-error-diagnosed.md	FAIL	FAIL	FAIL	FAIL	unsupported(16)	0.0000	16	0	0	16	0	16	still-unsupported:16	False	
research/findings/2026-07-20-gap4-rung4b-PREREGISTRATION-attempt2-with-an-explicit-cap.md	FAIL	FAIL	FAIL	FAIL	unsupported(17)	0.0000	17	0	0	17	0	17	still-unsupported:17	False	
research/findings/2026-07-20-gap4-rung4b-RESULT-CAP-FIRES-mechanism-not-placement.md	FAIL	FAIL	FAIL	FAIL	unsupported(16)	0.0000	16	0	0	16	0	16	still-unsupported:16	False	
research/findings/2026-07-20-gap4-rung5-PREREGISTRATION-zero-DC-DoG.md	FAIL	FAIL	FAIL	FAIL	unsupported(6)	0.0000	6	0	0	6	0	6	still-unsupported:6	False	
research/findings/2026-07-20-gap4-rung5-RESULT-DoG-FAILS-zero-DC-does-not-hold-as-deployed.md	FAIL	FAIL	FAIL	FAIL	unsupported(20)	0.0000	20	0	0	20	0	20	still-unsupported:20	False	
research/findings/2026-07-20-gap4-rung6-PREREGISTRATION-geometric-separability.md	PASS	PASS	FAIL	FAIL	unsupported(2)	0.0000	2	0	0	2	0	2	still-unsupported:2	False	
research/findings/2026-07-20-gap4-rung6-RESULT-the-blocker-is-NOT-geometric.md	FAIL	FAIL	FAIL	FAIL	unsupported(12)	0.0000	12	0	0	12	0	12	still-unsupported:12	False	
research/findings/2026-07-20-gap4-rung7-PREREGISTRATION-weight-dependent-BTSP.md	FAIL	FAIL	FAIL	FAIL	unsupported(1)	0.0000	1	0	0	1	0	1	still-unsupported:1	False	
research/findings/2026-07-20-gap4-rung7-RESULT-invalid-one-global-wmax-cannot-serve-two-pathways.md	FAIL	FAIL	FAIL	FAIL	unsupported(9)	0.0000	9	0	0	9	0	9	still-unsupported:9	False	
research/findings/2026-07-20-gap4-rung7b-PREREGISTRATION-per-pathway-wmax.md	FAIL	FAIL	FAIL	FAIL	unsupported(6)	0.0000	6	0	0	6	0	6	still-unsupported:6	False	
research/findings/2026-07-20-gap4-rung7b-RESULT-fixed-point-sits-below-firing-threshold.md	FAIL	FAIL	FAIL	FAIL	unsupported(10)	0.0000	10	0	0	10	0	10	still-unsupported:10	False	
research/findings/2026-07-20-gap4-rung8-PREREGISTRATION-poisson-field-placement.md	FAIL	FAIL	FAIL	FAIL	unsupported(2)	0.0000	2	0	0	2	0	2	still-unsupported:2	False	
research/findings/2026-07-20-gap4-rung8-RESULT-the-deficit-is-GEOMETRY-DETERMINED.md	FAIL	FAIL	FAIL	FAIL	unsupported(17)	0.0000	17	0	0	17	0	17	still-unsupported:17	False	
research/findings/2026-07-20-gap4-rung9-INVALID-instrument-plus-CI-clean-plus-gap4-close-state.md	FAIL	FAIL	FAIL	FAIL	unsupported(4)	0.0000	4	0	0	4	0	4	still-unsupported:4	False	
research/findings/2026-07-20-gap4-rung9-PREREGISTRATION-deep-credit-under-honest-geometry.md	FAIL	FAIL	FAIL	FAIL	unsupported(1)	0.0000	1	0	0	1	0	1	still-unsupported:1	False	
research/findings/2026-07-20-gap4-soma-coupling-REPRODUCTION-FAILURE-soma-g-8-does-NOT-couple-threshold-is-100.md	FAIL	FAIL	FAIL	FAIL	unsupported(123)	0.0000	123	0	0	123	0	123	still-unsupported:123	False	
research/findings/2026-07-20-gap4-status-audit-THREE-audits-converge-deep-credit-is-OPEN.md	FAIL	FAIL	FAIL	FAIL	unsupported(6)	0.0000	6	0	0	6	0	6	still-unsupported:6	False	
research/findings/2026-07-20-grounded-fluent-conversation-DE-RISK-0-ceiling-residualB-confirmed.md	FAIL	FAIL	FAIL	FAIL	unsupported(1)	0.0000	1	0	0	1	0	1	still-unsupported:1	False	
research/findings/2026-07-20-grounded-fluent-conversation-DE-RISK-1-2-wiring-and-fine-tune-GO.md	FAIL	FAIL	FAIL	FAIL	unsupported(15)	0.0000	15	0	0	15	0	15	still-unsupported:15	False	
research/findings/2026-07-20-grounded-fluent-conversation-DE-RISK-3-fully-spiking-onbridge-GO.md	FAIL	FAIL	FAIL	FAIL	unsupported(1)	0.0000	1	0	0	1	0	1	still-unsupported:1	False	
research/findings/2026-07-20-grounded-fluent-conversation-DE-RISK-4-multifact-prose-wall-and-workaround.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-07-20-grounded-fluent-conversation-DE-RISK-5-one-brain-one-process-GO.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-07-20-onbridge-learning-burstprop-probe-locates-the-shared-readout-wall.md	FAIL	FAIL	FAIL	FAIL	unsupported(3)	0.0000	3	0	0	3	0	3	still-unsupported:3	False	
research/findings/2026-07-20-onbridge-ssm-readout-learning-rung-ii-mechanism-GO-single-layer-bigram-limited.md	FAIL	FAIL	FAIL	FAIL	unsupported(27)	0.0000	27	0	0	27	0	27	still-unsupported:27	False	
research/findings/2026-07-20-persistent-rf-store-substrate-mechanism-GO.md	FAIL	FAIL	FAIL	FAIL	unsupported(2)	0.0000	2	0	0	2	0	2	still-unsupported:2	False	
research/findings/2026-07-20-pretraining-on-spikes-ONBRIDGE-fluency-learns-on-substrate-proof-of-mechanism.md	FAIL	FAIL	FAIL	FAIL	unsupported(2)	0.0000	2	0	0	2	0	2	still-unsupported:2	False	
research/findings/2026-07-20-pretraining-on-spikes-shallow-readout-does-fluency-off-bridge-derisk.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-07-20-render-learning-coresident-with-composer-on-one-bridge-GO.md	FAIL	FAIL	FAIL	FAIL	unsupported(4)	0.0000	4	0	0	4	0	4	still-unsupported:4	False	
research/findings/2026-07-20-single-shared-substrate-CAPSTONE-composer-plus-WKV-on-one-bridge-GO.md	PASS	PASS	FAIL	FAIL	unsupported(1)	0.0000	1	0	0	1	0	1	still-unsupported:1	False	
research/findings/2026-07-20-single-shared-substrate-consolidation-coresidence-de-risk-GO.md	FAIL	FAIL	FAIL	FAIL	unsupported(5)	0.0000	5	0	0	5	0	5	still-unsupported:5	False	
research/findings/2026-07-20-single-substrate-grounded-conversation-REACHABLE-demo-GO.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-07-20-wkv-cortex-biological-learning-CLOSE-local-rule-readout-retires-BPTT.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-07-20-wkv-cortex-biological-learning-DE-RISK-reservoir-shallow-readout-signal.md	FAIL	FAIL	FAIL	FAIL	unsupported(1)	0.0025	1	0	0	1	0	1	still-unsupported:1	False	
research/findings/2026-07-20-wkv-cortex-physically-merged-onto-one-bridge-GO.md	PASS	PASS	FAIL	FAIL	unsupported(4)	0.0000	4	0	0	4	0	4	still-unsupported:4	False	
research/findings/2026-07-21-LM-train-pipeline-VALIDATED-on-real-fineweb-edu.md	FAIL	FAIL	FAIL	FAIL	unsupported(6)	0.0000	6	0	0	6	0	6	still-unsupported:6	False	
research/findings/2026-07-21-fluid-abstain-graded-hedging-design-plus-adversarial-critique.md	FAIL	FAIL	FAIL	FAIL	unsupported(7)	0.0000	7	0	0	7	0	7	still-unsupported:7	False	
research/findings/2026-07-21-gap-close-research-gate-AKOrN-energy-binder-unifies-three-gaps-SCOPING.md	FAIL	FAIL	FAIL	FAIL	unsupported(3)	0.0000	3	0	0	3	1	4	identifier:1;still-unsupported:3	False	
research/findings/2026-07-21-gap1-ceiling-wkv-cortex-beats-fair-bigram-3.35x-scale-progressing.md	FAIL	FAIL	FAIL	FAIL	missing(1);unsupported(26)	0.0000	26	0	0	26	0	26	still-unsupported:26	False	
research/findings/2026-07-21-gap1-plateau-is-data-starvation-not-capacity-research-gate-plus-probe.md	FAIL	FAIL	FAIL	FAIL	unsupported(49)	0.0000	49	0	0	49	0	49	still-unsupported:49	False	
research/findings/2026-07-21-gap2-spiking-learned-binder-6seed-GO-emergence-bar-close.md	FAIL	FAIL	FAIL	FAIL	unsupported(38)	0.0000	38	0	0	38	0	38	still-unsupported:38	False	
research/findings/2026-07-21-gap235-unified-competitive-readout-family-6seed-GO.md	FAIL	FAIL	FAIL	FAIL	unsupported(9)	0.0000	9	0	0	9	0	9	still-unsupported:9	False	
research/findings/2026-07-21-gap3-biased-competition-multireferent-6seed-GO.md	FAIL	FAIL	FAIL	FAIL	unsupported(20)	0.0000	20	0	0	20	0	20	still-unsupported:20	False	
research/findings/2026-07-21-gap5-2assembly-selective-inhibition-family-NEGATIVE-points-to-dendritic.md	FAIL	FAIL	FAIL	FAIL	unsupported(16)	0.0000	16	0	0	16	0	16	still-unsupported:16	False	
research/findings/2026-07-21-gap5-DG-sparse-separation-research-gate-mossy-detonator-diagnosis.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-07-21-gap5-SWR-generative-replay-research-gate.md	FAIL	FAIL	FAIL	FAIL	unsupported(30)	0.0000	30	0	0	30	0	30	still-unsupported:30	False	
research/findings/2026-07-21-gap5-emergent-DG-SELECTION-recovered-at-scale-sparse-detonator-GO.md	FAIL	FAIL	FAIL	FAIL	unsupported(7)	0.0000	7	0	0	7	0	7	still-unsupported:7	False	
research/findings/2026-07-21-gap5-emergent-DG-per-pathway-STP-built-window-BOUNDARY-needs-oneshot-BTSP.md	FAIL	FAIL	FAIL	FAIL	unsupported(1)	0.0000	1	0	0	1	0	1	still-unsupported:1	False	
research/findings/2026-07-21-gap5-emergent-DG-store-complete-GO-chain-demonstrated-SWR-2assembly-boundary.md	FAIL	FAIL	FAIL	FAIL	unsupported(14)	0.0000	14	0	0	14	0	14	still-unsupported:14	False	
research/findings/2026-07-21-gap5-swr-specificity-stack-driver-built-completion-upstream-required.md	FAIL	FAIL	FAIL	FAIL	unsupported(6)	0.0000	6	0	0	6	0	6	still-unsupported:6	False	
research/findings/2026-07-21-lmtrain-autonomous-workflow-COMPLETE-e2e-resume-proven.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-07-21-lmtrain-throughput-optimization-de-risk-2.8x-easy-chunked-scan-next.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-07-22-gap2-attribute-slot-GO-FHRR-retirement-step1.md	FAIL	FAIL	FAIL	FAIL	unsupported(5)	0.0000	5	0	0	5	0	5	still-unsupported:5	False	
research/findings/2026-07-22-gap2-pointer-clause-GO-FHRR-fully-retirable.md	FAIL	FAIL	FAIL	FAIL	unsupported(6)	0.0000	6	0	0	6	0	6	still-unsupported:6	False	
research/findings/2026-07-22-gap4-FAITHFUL-on-bridge-BDSP-rule-beats-reservoir-at-spiking-sparsity-onbridge-negative-is-op-point.md	FAIL	FAIL	FAIL	FAIL	unsupported(26)	0.0000	26	0	0	26	0	26	still-unsupported:26	False	
research/findings/2026-07-22-gap4-credit-BEATS-reservoir-on-MNIST-cleanxor-was-the-wrong-instrument.md	FAIL	FAIL	FAIL	FAIL	unsupported(40)	0.0000	40	0	0	40	0	40	still-unsupported:40	False	
research/findings/2026-07-22-gap4-real-issue-NOT-dendrites-and-timing-FIRST-CLASS-deep-research.md	FAIL	FAIL	FAIL	FAIL	unsupported(3)	0.0000	3	0	0	3	3	6	identifier:3;still-unsupported:3	False	
research/findings/2026-07-22-gap4-sparsity-per-se-does-NOT-break-the-credit-rule.md	FAIL	FAIL	FAIL	FAIL	unsupported(15)	0.0000	15	0	0	15	0	15	still-unsupported:15	False	
research/findings/2026-07-22-gap5-RANK1-spontaneous-reactivation-6seed-GO.md	FAIL	FAIL	FAIL	FAIL	unsupported(13)	0.0000	13	0	0	13	0	13	still-unsupported:13	False	
research/findings/2026-07-22-gap5-RANK2-sequence-replay-forward-chain-GO-within-reactivation-blocker.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-07-22-gap5-RANK2-verbatim-reuse-RULES-OUT-encode-deeply-elusive-boundary.md	FAIL	FAIL	FAIL	FAIL	unsupported(8)	0.0000	8	0	0	8	0	8	still-unsupported:8	False	
research/findings/2026-07-22-gap5-RANK2-within-reactivation-blocker-SOLVED-boundary-silence.md	FAIL	FAIL	FAIL	FAIL	unsupported(33)	0.0000	33	0	0	33	0	33	still-unsupported:33	False	
research/findings/2026-07-22-gap5-RANK2-within-reactivation-elusive-divergence-PARKED.md	FAIL	FAIL	FAIL	FAIL	unsupported(1)	0.0000	1	0	0	1	0	1	still-unsupported:1	False	
research/findings/2026-07-22-gap5-RANK3-imagination-recombinative-replay-research-gate.md	FAIL	FAIL	FAIL	FAIL	unsupported(11)	0.0000	11	0	0	11	0	11	still-unsupported:11	False	
research/findings/2026-07-22-gap5-RUNG2-onspikes-crude-inhibition-BOUNDARY-needs-FS-basket.md	FAIL	FAIL	FAIL	FAIL	unsupported(6)	0.0000	6	0	0	6	0	6	still-unsupported:6	False	
research/findings/2026-07-22-gap5-gamma-WTA-timing-fixes-replay-order-cheap-GO.md	FAIL	FAIL	FAIL	FAIL	unsupported(14)	0.0000	14	0	0	14	0	14	still-unsupported:14	False	
research/findings/2026-07-22-gap5-onspikes-replay-is-INTRINSIC-FATIGUE-not-external-inhibition-deep-research-reframe.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-07-22-northstar-grounded-fluent-moat-hedging-console-COMPOSES.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-07-22-recursive-slotbinder-research-gate.md	FAIL	FAIL	FAIL	PASS			0	0	0	0	1	1	identifier:1	False	
research/findings/2026-07-23-DR1-curiosity-inversion-6seed-GO.md	FAIL	FAIL	FAIL	FAIL	unsupported(7)	0.0000	7	0	0	7	0	7	still-unsupported:7	False	
research/findings/2026-07-23-DR1-curiosity-inversion-ONBRIDGE-spiking.md	FAIL	FAIL	FAIL	FAIL	unsupported(1)	0.0000	1	0	0	1	0	1	still-unsupported:1	False	
research/findings/2026-07-23-DR2-affective-concept-tagging-6seed-GO.md	FAIL	FAIL	FAIL	FAIL	unsupported(1)	0.0275	11	0	10	1	0	8	rounding:7;still-unsupported:1	False	
research/findings/2026-07-23-DR3-self-schema-region-6seed-GO.md	FAIL	FAIL	FAIL	PASS		0.0575	4	1	3	0	0	1	rounding:1	False	
research/findings/2026-07-23-deep-credit-aws-revalidation-spec.md	FAIL	FAIL	FAIL	FAIL	missing(2);unsupported(8)	0.0000	8	0	0	8	0	8	still-unsupported:8	False	
research/findings/2026-07-23-gap1-training-aws-experiment-spec.md	FAIL	FAIL	FAIL	FAIL	missing(2);unsupported(3)	0.0000	3	0	0	3	0	2	still-unsupported:2	False	
research/findings/2026-07-23-gap3-wta-derisk-SUPERSEDED-re-derivation-drift-note.md	FAIL	FAIL	FAIL	FAIL	unsupported(5)	0.0000	5	0	0	5	0	5	still-unsupported:5	False	
research/findings/2026-07-23-gap4-faithful-bdsp-credit-beats-reservoir-6seed-GO.md	FAIL	FAIL	FAIL	FAIL	unsupported(17)	0.0000	17	0	0	17	0	17	still-unsupported:17	False	
research/findings/2026-07-23-gap5-decoupled-lr-encode-GO-readout-reactivation-roadblock.md	FAIL	FAIL	FAIL	FAIL	unsupported(3)	0.0000	3	0	0	3	0	3	still-unsupported:3	False	
research/findings/2026-07-23-gap5-forward-asymmetry-WEIGHT-GATE-GO-btsplr-plus-between-freeze.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-07-23-gap5-forward-asymmetry-mechanism-research-gate.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-07-23-gap5-phase-precession-research-gate-Buzsaki-ramp-mechanism.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-07-23-gap5-replay-R0-confirms-symmetric-store-hetero-and-knobs-NEGATIVE-pivot-to-causal-STDP.md	FAIL	FAIL	FAIL	FAIL	unsupported(6)	0.0000	6	0	0	6	0	6	still-unsupported:6	False	
research/findings/2026-07-23-gap5-replay-candidate1-intrinsic-fatigue-alone-NEGATIVE-pivot-to-STD.md	FAIL	FAIL	FAIL	FAIL	unsupported(19)	0.0000	19	0	0	19	0	19	still-unsupported:19	False	
research/findings/2026-07-23-perception-closure-scoping.md	FAIL	FAIL	FAIL	FAIL	unsupported(1)	0.0000	1	0	0	1	0	1	still-unsupported:1	False	
research/findings/2026-07-23-perf-scoping-adex-hh-learning-megakernel.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-07-23-v2-megakernel-is-byte-identical-OU-confound.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-07-23-value-critic-closure-RANK1-GO.md	FAIL	FAIL	FAIL	FAIL	unsupported(4)	0.0000	4	0	0	4	0	4	still-unsupported:4	False	
research/findings/2026-07-23-value-critic-closure-scoping.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-07-23-wkv-spiking-forward-run3-seed43-blowup-diagnosis.md	FAIL	FAIL	FAIL	FAIL	unsupported(30)	0.0000	30	0	0	30	0	30	still-unsupported:30	False	
research/findings/2026-07-24-A1-consolidation-regression-nmda-slow-self-loops-break-direct-binding-stranded-compositional-engram-remains.md	FAIL	FAIL	FAIL	FAIL	unsupported(3)	0.0000	3	0	0	3	0	3	still-unsupported:3	False	
research/findings/2026-07-24-P0.3-affect-state-region-6seed-GO.md	FAIL	FAIL	FAIL	FAIL	unsupported(3)	0.0000	3	0	0	3	0	3	still-unsupported:3	False	
research/findings/2026-07-24-P1.2-GNW-workspace-deliberation-6seed-GO-adversarially-verified.md	FAIL	FAIL	FAIL	FAIL	unsupported(16)	0.0000	16	0	0	16	0	16	still-unsupported:16	False	
research/findings/2026-07-24-W3-false-belief-register-6seed-GO-adversarially-verified-immunity-claim-corrected.md	FAIL	FAIL	FAIL	FAIL	unsupported(8)	0.0000	8	0	0	8	0	8	still-unsupported:8	False	
research/findings/2026-07-24-accidental-deferral-audit.md	FAIL	FAIL	FAIL	FAIL	unsupported(1)	0.0000	1	0	0	1	0	1	still-unsupported:1	False	
research/findings/2026-07-24-gaming-window-pool-aws-dispatch-MANIFEST.md	FAIL	FAIL	FAIL	FAIL	missing(4);unsupported(1)	0.0000	1	0	0	1	0	1	still-unsupported:1	False	
research/findings/2026-07-24-gap4-deconfounded-credit-is-DATA-EFFICIENCY-6seed.md	FAIL	FAIL	FAIL	FAIL	unsupported(40)	0.0000	40	0	0	40	0	40	still-unsupported:40	False	
research/findings/2026-07-24-gap4-forward-representability-SURPASSED-nonlinear-expansion-numpy-GO-onbridge-next.md	FAIL	FAIL	FAIL	FAIL	unsupported(27)	0.0000	27	0	0	27	0	27	still-unsupported:27	False	
research/findings/2026-07-24-gap4-learned-selfpredicting-microcircuit-CPUrate-GO.md	FAIL	FAIL	FAIL	FAIL	unsupported(17)	0.0000	17	0	0	17	0	17	still-unsupported:17	False	
research/findings/2026-07-24-gap4-onbridge-expander-residual-is-input-drivenness-vs-reliability-tradeoff-plateau-read-is-the-escape.md	FAIL	FAIL	FAIL	FAIL	unsupported(24)	0.0000	24	0	0	24	0	24	still-unsupported:24	False	
research/findings/2026-07-24-gap4-onbridge-spiking-6seed-nothing-learns-LAUNCH-BOUND-compute-wall.md	FAIL	FAIL	FAIL	FAIL	unsupported(3)	0.0000	3	0	0	3	0	3	still-unsupported:3	False	
research/findings/2026-07-24-gap4-onbridge-spiking-port-DESIGN.md	FAIL	FAIL	FAIL	FAIL	unsupported(5)	0.0000	5	0	0	5	0	5	still-unsupported:5	False	
research/findings/2026-07-24-gap4-sparse-spiking-forward-representability-degeneracy-characterized-levers-a-h-6seed.md	FAIL	FAIL	FAIL	FAIL	unsupported(25)	0.0000	25	0	0	25	0	25	still-unsupported:25	False	
research/findings/2026-07-24-gap4-surpass-POWERED-NO-GO-tonic-pinned-frozen-representation-root-cause.md	FAIL	FAIL	FAIL	FAIL	unsupported(5)	0.0000	5	0	0	5	0	5	still-unsupported:5	False	
research/findings/2026-07-24-gap5-SWR-envelope-Option1-POSITIVE-Option2-3of4-selective-handoff-residual.md	FAIL	FAIL	FAIL	FAIL	unsupported(3)	0.0150	8	1	4	3	0	7	rounding:4;still-unsupported:3	False	
research/findings/2026-07-24-gap5-SWR-state-readout-research-gate-the-missing-biology.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-07-24-gap5-candidate3-kamondi-ramp-6seed-NEGATIVE-point-neuron-limit.md	FAIL	FAIL	FAIL	FAIL	unsupported(9)	0.0000	9	0	0	9	0	9	still-unsupported:9	False	
research/findings/2026-07-24-gap5-encode-only-derisk-NEGATIVE-stdp-writes-nothing-btsp-fanout.md	FAIL	FAIL	FAIL	FAIL	missing(3)		0	0	0	0	0	0		False	
research/findings/2026-07-24-gap5-moving-bump-replay-decode-encode-WIN-replay-BOUNDARY.md	FAIL	FAIL	FAIL	FAIL	missing(1);unsupported(3)	0.0000	3	0	0	3	0	3	still-unsupported:3	False	
research/findings/2026-07-24-gap5-readout-ignition-boundary-5-methods-NEGATIVE.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-07-24-gap5-replay-sequence-encoding-shuffle-bar-research-gate.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-07-24-gap5-seed-as-sole-igniter-reverse-asym-collapses-3assembly-fanin-confound.md	FAIL	FAIL	FAIL	FAIL	missing(2);unsupported(10)	0.0000	10	0	0	10	0	10	still-unsupported:10	False	
research/findings/2026-07-24-roadmap-scope-ahead-queue.md	FAIL	FAIL	FAIL	FAIL	unsupported(5)	0.0600	10	1	4	5	0	9	rounding:4;still-unsupported:5	False	
research/findings/2026-07-25-CRITICAL-apical-R-333x-miscalibration-invalidates-consolidation-operating-point.md	FAIL	FAIL	FAIL	FAIL	unsupported(1484)	0.0000	1484	0	0	1484	0	1484	sign-read-checked:3;still-unsupported:1481	False	
research/findings/2026-07-25-M1prime-windowed-count-gate-build.md	FAIL	FAIL	FAIL	FAIL	unsupported(121)	0.0000	121	0	0	121	0	121	still-unsupported:121	False	
research/findings/2026-07-25-ca1-sparsification-research-gate-scope.md	FAIL	FAIL	FAIL	FAIL	unsupported(21)	0.0000	21	0	0	21	0	21	still-unsupported:21	False	
research/findings/2026-07-25-consolidation-boundary-REATTRIBUTED-dense-CA1-code-not-the-write.md	FAIL	FAIL	FAIL	FAIL	unsupported(34)	0.0000	34	0	0	34	0	34	sign-read-checked:1;still-unsupported:33	False	
research/findings/2026-07-25-consolidation-coactivation-potentiation-fix-CONFIRMED-selectivity-hits-point-neuron-single-winner-boundary.md	FAIL	FAIL	FAIL	FAIL	unsupported(7)	0.0000	7	0	0	7	0	7	still-unsupported:7	False	
research/findings/2026-07-25-consolidation-dendritic-surpass-DESIGN-weighted-coincidence-bistable-apical-on-slots-reuse-no-sim-edit.md	FAIL	FAIL	FAIL	FAIL	unsupported(4)	0.0000	4	0	0	4	0	4	still-unsupported:4	False	
research/findings/2026-07-25-consolidation-frontier-research-gate-scoping-dedicated-attractor-region-plus-coactivation-replay.md	FAIL	FAIL	FAIL	FAIL	unsupported(4)	0.0000	4	0	0	4	0	4	still-unsupported:4	False	
research/findings/2026-07-25-consolidation-opsweep-INTERIM-write-nonselective-plateau-saturates.md	FAIL	FAIL	FAIL	FAIL	unsupported(9)	0.0000	9	0	0	9	0	9	still-unsupported:9	False	
research/findings/2026-07-25-consolidation-opsweep-downtime-MANIFEST.md	FAIL	FAIL	FAIL	FAIL	unsupported(1);too_broad(0.570)	0.5700	1	0	0	1	0	1	still-unsupported:1	False	
research/findings/2026-07-25-consolidation-thresholded-write-eligibility-derisk.md	FAIL	FAIL	FAIL	FAIL	unsupported(52)	0.0000	52	0	0	52	0	52	still-unsupported:52	False	
research/findings/2026-07-25-consolidation-two-sided-read-generalization-derisk.md	FAIL	FAIL	FAIL	FAIL	unsupported(2)	0.1400	4	2	0	2	0	2	still-unsupported:2	False	
research/findings/2026-07-25-dendritic-spike-count-read-research-gate.md	FAIL	FAIL	FAIL	FAIL	unsupported(20);too_broad(0.278)	0.2775	31	11	0	20	2	22	identifier:2;still-unsupported:20	False	
research/findings/2026-07-25-gap4-forward-representability-SURPASSED-ON-BRIDGE-coincidence-plateau-reliable-expander-6seed-GO.md	FAIL	FAIL	FAIL	FAIL	unsupported(35)	0.0000	35	0	0	35	0	35	sign-read-checked:1;still-unsupported:34	False	
research/findings/2026-07-25-gap5-ecker-ca3-model-build-READY-TO-BUILD-spec-cheapest-first-derisk.md	FAIL	FAIL	FAIL	FAIL	unsupported(3)	0.0000	3	0	0	3	0	3	still-unsupported:3	False	
research/findings/2026-07-25-gap5-ecker-nS-recurrent-model-SCAFFOLD-built-dt-fixed-recurrent-transmission-blocker.md	FAIL	FAIL	FAIL	FAIL	unsupported(14)	0.0000	14	0	0	14	0	14	still-unsupported:14	False	
research/findings/2026-07-25-gap5-ecker-regime-replay-boundary-localized-to-PVBC-feedback-ignition-band-transient-seed-demonstrated.md	FAIL	FAIL	FAIL	FAIL	unsupported(20)	0.0000	20	0	0	20	0	20	still-unsupported:20	False	
research/findings/2026-07-25-gap5-learned-band-emergence-STDP-directed-traversal-6seed-GO.md	FAIL	FAIL	FAIL	FAIL	unsupported(22)	0.0000	22	0	0	22	0	22	still-unsupported:22	False	
research/findings/2026-07-25-gap5-onebrain-end-to-end-capstone-converse-sleep-replay-converse.md	FAIL	FAIL	FAIL	FAIL	unsupported(10)	0.0000	10	0	0	10	0	10	still-unsupported:10	False	
research/findings/2026-07-25-gap5-onebrain-production-sleepcycle-merge-6seed-GO.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-07-25-gap5-replay-onebrain-merge-derisk-replay-is-AdEx-substrate-specific.md	FAIL	FAIL	FAIL	FAIL	unsupported(3)	0.0000	3	0	0	3	0	3	still-unsupported:3	False	
research/findings/2026-07-25-gap5-wake-sleep-phase-switch-6seed-GO.md	FAIL	FAIL	FAIL	FAIL	unsupported(1)	0.0000	1	0	0	1	0	1	still-unsupported:1	False	
research/findings/2026-07-25-gap5-wake-sleep-roundtrip-coresident-merge-6seed-GO.md	FAIL	FAIL	FAIL	FAIL	unsupported(5)	0.0000	5	0	0	5	0	5	still-unsupported:5	False	
