path	main	r5	r6	r7	r8a	r8	r8_fail_rules	r8_failing_numbers	r8_causes	r8_matched_only	total	checked	exempt	chance_p50	chance_max	synthesis	detail
research/findings/2026-09-05-rank13-selfid-anaphora-scaffold-derisk-GO-6of6.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	0	0	0			False	
research/findings/2026-09-05-rank16-rank20-rank10-production-flip-GO.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	10	5	5	0.007	0.028	False	
research/findings/2026-09-05-rank2-integrated-loop-at-scale-answer-preservation-UNDEFINED-recall-incomplete.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	0	0	0			False	
research/findings/2026-09-05-rank2-integrated-loop-webapp-thread-derisk.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	0	0	0			False	
research/findings/2026-09-05-rank23-vision-cluster-grouping-decision-spiking-wta-derisk-GO.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	3	3	0	0.003	0.003	False	
research/findings/2026-09-05-rank6-knowledge-core-substrate-write-scaled-derisk-mixed.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	0	0	0			False	
research/findings/2026-09-05-rank6-shardedphasorstore-pickle-fix-GO.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	0	0	0			False	
research/findings/2026-09-05-scaffold-backlog-hygiene-and-diversified-ready-next-rungs-PLANNING.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	0	0	0			False	
research/findings/2026-09-05-selfschema-authorship-neural-turnclass-derisk-PARTIAL.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	27	27	0	0.004	0.022	False	
research/findings/2026-09-05-shared-salience-afferent-production-default-flip-GO.md	PASS	FAIL	FAIL	PASS	PASS	FAIL	too_broad(42)	42	too-broad=42	True	57	57	0	0.056	0.106	False	87:0.748:too-broad:0.11 87:0.000:too-broad:0.06 87:1.060:too-broad:0.09 87:1.060:too-broad:0.09 87:0.000:too-broad:0.06 88:0.744:too-broad:0.11 88:0.000:too-broad:0.06 88:1.010:too-broad:0.09 88:1.030:too-broad:0.09 88:0.005:too-broad:0.06 89:0.750:too-broad:0.11 89:0.000:too-broad:0.06 89:1.034:too-broad:0.09 89:1.053:too-broad:0.09 89:0.005:too-broad:0.06 90:0.752:too-broad:0.10 90:0.000:too-broad:0.06 90:1.051:too-broad:0.09 90:1.047:too-broad:0.09 90:0.000:too-broad:0.06 91:0.741:too-broad:0.11 91:0.000:too-broad:0.06 91:1.020:too-broad:0.09 91:1.045:too-broad:0.09 91:0.001:too-broad:0.06 92:0.745:too-broad:0.11 92:0.000:too-broad:0.06 92:1.041:too-broad:0.09 92:1.022:too-broad:0.09 92:0.000:too-broad:0.06 97:0.000:too-broad:0.06 103:0.306:too-broad:0.07 103:1.049:too-broad:0.09 104:0.001:too-broad:0.06 108:1.000:too-broad:0.09 109:1.049:too-broad:0.09 112:1.049:too-broad:0.09 133:0.791:too-broad:0.10 136:0.791:too-broad:0.10 136:0.046:too-broad:0.06 136:0.745:too-broad:0.11 136:0.000:too-broad:0.06
research/findings/2026-09-05-shared-spiking-salience-afferent-wired-GO.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	27	0	27			False	
research/findings/2026-09-05-slotbinder-L3-wirein-derisk-NOGO-perstep-cost-dominates-latency.md	PASS	PASS	FAIL	FAIL	FAIL	FAIL	unsupported(1)	1	prose=1	False	1	1	0	0.000	0.000	False	261:0.113:prose:0.00
research/findings/2026-09-05-value-choice-real-critic-neural-salience-context-6seed-GO.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	14	0	14			False	
research/findings/2026-09-06-metacog-accumulation-to-bound-6seed-PARTIAL.md	PASS	FAIL	FAIL	FAIL	FAIL	FAIL	too_broad(19)	19	too-broad=19	True	19	19	0	0.468	0.470	False	41:0.600:too-broad:0.47 41:0.478:too-broad:0.47 42:0.628:too-broad:0.46 42:0.495:too-broad:0.47 43:0.579:too-broad:0.47 43:0.522:too-broad:0.47 44:0.551:too-broad:0.47 47:0.596:too-broad:0.47 47:0.580:too-broad:0.47 47:0.454:too-broad:0.47 47:0.401:too-broad:0.47 47:0.466:too-broad:0.47 47:0.437:too-broad:0.47 48:0.546:too-broad:0.47 48:0.395:too-broad:0.47 48:0.457:too-broad:0.47 48:0.483:too-broad:0.47 48:0.645:too-broad:0.46 48:0.572:too-broad:0.47
research/findings/2026-09-06-mouth-fineweb-edu-corpus-quality-lift-GO-direction.md	PASS	FAIL	FAIL	FAIL	FAIL	FAIL	unsupported(8)	8	prose=6 sign=2	False	21	21	0	0.018	0.021	False	48:-0.454:sign:0.01 49:-0.041:prose:0.02 49:0.183:prose:0.02 49:0.172:prose:0.02 49:0.220:sign:0.02 49:0.195:prose:0.02 49:0.204:prose:0.02 51:0.204:prose:0.02
research/findings/2026-09-06-mouth-token-scaling-fineweb-pipeline-and-grid-spec.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	24	1	23	0.014	0.014	False	
research/findings/2026-09-06-vllm-sleep-mode-pilot-prep-complete-gpu-test-pending.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	0	0	0			False	
research/findings/2026-09-07-fork-emergence-gradient-place-familiarity-affect.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	1	0	1			False	
research/findings/2026-09-08-affect-opponent-columnar-spiking-worst-case-unchanged-BOUNDARY.md	PASS	FAIL	FAIL	FAIL	FAIL	FAIL	unsupported(1)	1	prose=1	False	50	49	1	0.032	0.039	False	66:0.0095:prose:0.01
research/findings/2026-09-08-gnw-congruence-spiking-PRODUCTION-FLIP-GO.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	0	0	0			False	
research/findings/2026-09-08-joint-attention-rung1-sts-tpj-onsubstrate-synapse-6seed-GO.md	PASS	PASS	FAIL	PASS	PASS	PASS		0		False	53	44	9	0.012	0.012	False	
research/findings/2026-09-08-onebrain-crossedge-curiosity-to-d6wm-retuned-6-6-GO-via-training-drive-not-episode-count.md	PASS	FAIL	FAIL	FAIL	FAIL	FAIL	unsupported(3) too_broad(16)	19	code-span=1 prose=2 too-broad=16	False	55	55	0	0.016	0.842	False	45:0.008:too-broad:0.05 59:1.6149:too-broad:0.16 60:1.6478:code-span:0.14 64:1.589:too-broad:0.17 64:1.615:too-broad:0.18 65:1.622:too-broad:0.18 65:1.648:too-broad:0.17 66:1.661:too-broad:0.17 66:1.761:too-broad:0.18 92:-0.0200:prose:0.02 93:-0.0190:prose:0.02 105:3.490537:too-broad:0.73 105:3.000558:too-broad:0.84 105:3.297610:too-broad:0.67 111:3.269:too-broad:0.05 112:3.001:too-broad:0.08 113:2.774:too-broad:0.11 114:3.298:too-broad:0.05 115:2.782:too-broad:0.11
research/findings/2026-09-08-onebrain-curiosity-d6-semantic-drop-competitive-allocation-confound-CLOSED.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	0	0	0			False	
research/findings/2026-09-08-onebrain-kmax-loadpath-thread-GO.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	0	0	0			False	
research/findings/2026-09-08-order-consolidation-v9-true-sparsity-scaleup-NO-GO-readout-threshold-not-mechanism.md	PASS	FAIL	FAIL	FAIL	FAIL	FAIL	unsupported(1)	1	prose=1	False	27	27	0	0.036	0.036	False	44:0.0285277:prose:0.00
research/findings/2026-09-08-plastic-mask-stdp-residual-CORRECTED-test-instrument-not-a-gap.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	1	0	1			False	
research/findings/2026-09-08-rank1-composer-rebuild-rf-to-onebrain-real-bundle-parity-GO.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	11	11	0	0.005	0.005	False	
research/findings/2026-09-08-rank1-yesno-multiblock-rung-GO.md	PASS	PASS	FAIL	FAIL	FAIL	FAIL	unsupported(8)	8	no-pool=8	False	8	8	0	0.000	0.000	False	39:1.0000:no-pool:0.00 40:0.716:no-pool:0.00 40:0.99621:no-pool:0.00 40:0.99621:no-pool:0.00 43:0.994:no-pool:0.00 43:0.99379:no-pool:0.00 45:0.9947:no-pool:0.00 45:0.9952:no-pool:0.00
research/findings/2026-09-08-rank6-substrate-store-cupy-vram-measured-GO.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	11	9	2	0.001	0.006	False	
research/findings/2026-09-09-gap4-dendritic-urbanczik-senn-read-snr-clean-NO-GO-second-read-lever.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	8	3	5	0.032	0.033	False	
research/findings/2026-09-09-mouth-token-scaling-fineweb-edu-same-domain-DEEP-MARGIN-LIFT-direction-GO.md	FAIL	FAIL	FAIL	FAIL	FAIL	FAIL	missing(1) unsupported(11)	11	prose=9 sign=2	False	25	18	7	0.011	0.014	False	38:-0.570:prose:0.01 38:0.183:prose:0.01 39:-0.454:sign:0.01 39:0.172:prose:0.01 40:-0.402:prose:0.01 40:0.220:sign:0.01 41:-0.356:prose:0.01 41:0.195:prose:0.01 42:-0.286:prose:0.01 42:0.204:prose:0.01 71:-0.408:prose:0.01
research/findings/2026-09-09-order-consolidation-v10-indegree-law-scale-invariant-6seed-GO.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	3	0	3			False	
research/findings/2026-09-09-rank14-question-route-selection-wta-derisk-GO.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	0	0	0			False	
research/findings/2026-09-09-rank14-question-route-selection-wta-wirein-default-off.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	4	0	4			False	
research/findings/2026-09-09-scaffold-retirement-flips-composer-onebrain-and-substrate-store-LTM-no-regression-GO.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	0	0	0			False	
research/findings/2026-09-09-spiking-anaphor-detection-CA3-pattern-completion-6seed-GO.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	31	27	4	0.003	0.003	False	
research/findings/2026-09-09-spiking-anaphor-detection-wirein-both-callsites-default-off.md	PASS	FAIL	FAIL	PASS	PASS	PASS		0		False	41	41	0	0.003	0.003	False	
research/findings/2026-09-09-spiking-habituation-synaptic-depression-novelty-mechanism-6seed-GO.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	42	42	0	0.010	0.032	False	
research/findings/2026-09-09-spiking-novelty-wirein-engagement-of-default-off.md	PASS	FAIL	FAIL	PASS	PASS	FAIL	too_broad(41)	41	too-broad=41	True	54	54	0	0.047	0.067	False	78:0.871:too-broad:0.05 78:0.431:too-broad:0.04 78:0.495:too-broad:0.07 78:0.862:too-broad:0.05 78:0.987:too-broad:0.05 78:0.975:too-broad:0.05 78:0.722:too-broad:0.07 78:0.459:too-broad:0.06 79:0.938:too-broad:0.05 79:0.969:too-broad:0.05 79:1.000:too-broad:0.04 79:1.000:too-broad:0.04 79:0.762:too-broad:0.07 79:0.403:too-broad:0.04 80:0.957:too-broad:0.05 80:1.000:too-broad:0.04 80:0.994:too-broad:0.05 80:0.992:too-broad:0.05 80:0.774:too-broad:0.07 80:0.379:too-broad:0.04 81:0.674:too-broad:0.07 81:0.765:too-broad:0.07 81:0.951:too-broad:0.05 81:0.927:too-broad:0.05 81:0.605:too-broad:0.07 82:0.862:too-broad:0.05 82:0.905:too-broad:0.05 82:0.968:too-broad:0.05 82:0.955:too-broad:0.05 82:0.717:too-broad:0.07 83:0.850:too-broad:0.06 83:0.397:too-broad:0.04 83:0.792:too-broad:0.06 83:0.987:too-broad:0.05 83:0.978:too-broad:0.05 83:0.710:too-broad:0.07 83:0.403:too-broad:0.04 93:0.674:too-broad:0.07 95:0.605:too-broad:0.07 95:0.951:too-broad:0.05 95:0.927:too-broad:0.05
research/findings/2026-09-09-vision-configural-binding-attention-gated-readout-NEXT-MECHANISM-PREREGISTERED.md	PASS	PASS	FAIL	FAIL	FAIL	FAIL	unsupported(6)	6	prose=2 sign=4	False	35	35	0	0.010	0.089	False	137:-0.2188:sign:0.00 137:0.0416:prose:0.01 138:-0.0937:prose:0.00 138:-0.1667:sign:0.00 139:-0.1354:sign:0.00 147:0.042:sign:0.09
research/findings/2026-09-09-vision-configural-binding-competitive-selection-NEXT-MECHANISM-PREREGISTERED.md	PASS	PASS	FAIL	FAIL	FAIL	FAIL	unsupported(2)	2	prose=2	False	31	31	0	0.014	0.028	False	9:0.0025:prose:0.03 145:0.0025:prose:0.03
research/findings/2026-09-09-vision-configural-binding-triple-order-conjunction-NEXT-MECHANISM-PREREGISTERED.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	15	15	0	0.018	0.022	False	
research/findings/2026-09-15-gap4-inengine-selfpredict-interneuron-UNDEFINED-transport-ceiling-foreclosed.md	FAIL	FAIL	FAIL	FAIL	FAIL	FAIL	missing(5) too_broad(15)	15	too-broad=15	False	15	15	0	0.092	0.099	False	43:0.148:too-broad:0.10 43:0.074:too-broad:0.09 43:0.093:too-broad:0.09 44:0.093:too-broad:0.09 44:0.056:too-broad:0.09 44:0.148:too-broad:0.10 45:0.093:too-broad:0.09 45:0.093:too-broad:0.09 45:0.093:too-broad:0.09 46:0.093:too-broad:0.09 46:0.037:too-broad:0.09 46:0.167:too-broad:0.10 47:0.074:too-broad:0.09 47:0.074:too-broad:0.09 47:0.111:too-broad:0.09
research/findings/2026-09-15-rank7-affect-opponent-gain-sweep-mistargeted-boundary-reproduced-6seed.md	PASS	FAIL	FAIL	FAIL	FAIL	FAIL	unsupported(1)	1	prose=1	False	7	7	0	0.015	0.016	False	40:0.027:prose:0.02
research/findings/2026-09-15-token-supply-scaling-6seed-lever-confirmed-descending-load-cap-found.md	PASS	FAIL	FAIL	FAIL	FAIL	FAIL	too_broad(19)	19	too-broad=19	True	19	19	0	0.239	0.293	False	32:1.536M:too-broad:0.09 48:4.128:too-broad:0.29 48:3.976:too-broad:0.26 49:3.964:too-broad:0.26 49:3.928:too-broad:0.25 50:3.945:too-broad:0.25 50:3.906:too-broad:0.24 51:3.830:too-broad:0.22 51:3.785:too-broad:0.21 52:3.726:too-broad:0.19 54:0.009:too-broad:0.23 57:0.036:too-broad:0.23 57:0.048:too-broad:0.23 58:3.976:too-broad:0.26 58:3.928:too-broad:0.25 58:3.906:too-broad:0.24 59:3.785:too-broad:0.21 59:3.976:too-broad:0.26 81:1.536M:too-broad:0.09
research/findings/2026-09-16-biased-competition-content-bias-target-RETIRED.md	PASS	FAIL	FAIL	PASS	FAIL	FAIL	unsupported(2)	2	identifier=2	False	2	2	0	0.000	0.000	False	79:10.1523:identifier:0.00 79:05.2006:identifier:0.00
research/findings/2026-09-16-gap5-forward-band-homeostatic-scaling-ltu-NO-GO-redirect-read-noise-floor.md	PASS	FAIL	FAIL	PASS	PASS	FAIL	too_broad(5)	5	too-broad=5	True	5	5	0	0.084	0.096	False	42:0.586:too-broad:0.08 43:0.586:too-broad:0.08 43:0.500:too-broad:0.10 43:1.000:too-broad:0.05 43:0.798:too-broad:0.06
research/findings/2026-09-16-graded-bias-regression-FIXED-designed-cross-inhibition-restored-fs7.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	0	0	0			False	
research/findings/2026-09-16-host-removal-novelty-anaphor-qroute-RETIRED-byte-identical-differential-GO.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	0	0	0			False	
research/findings/2026-09-16-onebrain-xedge-curiosity-d6-base-rung-DEFAULT-ON-flip-GO.md	PASS	FAIL	FAIL	PASS	PASS	FAIL	too_broad(1)	1	too-broad=1	True	1	1	0	0.085	0.085	False	54:-0.017:too-broad:0.09
research/findings/2026-09-16-pool-harvest-vision-satdiv-ridge-lifts-off-borderline-touchpointa-multiseed.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	0	0	0			False	
research/findings/2026-09-16-rank7-affect-xinh-competition-strength-sweep-EXHAUSTED-confirms-park.md	PASS	FAIL	FAIL	FAIL	FAIL	FAIL	unsupported(6)	6	near-miss=6	False	18	18	0	0.015	0.017	False	45:0.201:near-miss:0.02 46:0.201:near-miss:0.02 47:0.201:near-miss:0.02 48:0.201:near-miss:0.02 49:0.201:near-miss:0.02 50:0.201:near-miss:0.02
research/findings/2026-09-16-vision-nglimpses-temporal-evidence-integration-lifts-capability-2of6-to-4of6.md	PASS	FAIL	FAIL	PASS	PASS	FAIL	too_broad(7)	7	too-broad=7	True	7	7	0	0.140	0.146	False	47:0.500:too-broad:0.15 48:0.526:too-broad:0.14 49:0.530:too-broad:0.14 50:0.556:too-broad:0.14 51:0.538:too-broad:0.14 54:0.556:too-broad:0.14 59:0.556:too-broad:0.14
research/findings/2026-09-16-wirein-flips-biased-competition-gnw-stop-conflict-scaled-DEFAULT-ON-GO.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	0	0	0			False	
research/findings/2026-09-16-wiring-flips-novelty-anaphor-qroute-DEFAULT-ON-integrated-no-regression-GO.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	0	0	0			False	
research/findings/2026-09-17-affect-grounded-experience-stream-300k-PARTIAL-noise-robustness-not-data-scale.md	PASS	FAIL	FAIL	PASS	PASS	FAIL	too_broad(7)	7	too-broad=7	True	9	9	0	0.046	0.046	False	35:0.059:too-broad:0.05 36:0.069:too-broad:0.05 36:0.059:too-broad:0.05 36:0.010:too-broad:0.05 36:0.023:too-broad:0.05 37:0.049:too-broad:0.05 37:0.049:too-broad:0.05
research/findings/2026-09-17-affect-noise-robustness-multicue-learned-reliability-mechanism-validated-strict-bar-PARTIAL.md	PASS	FAIL	FAIL	PASS	FAIL	FAIL	unsupported(5) too_broad(24)	29	identifier=5 too-broad=24	False	31	31	0	0.076	0.099	False	50:0.010:too-broad:0.06 50:0.000:too-broad:0.06 52:0.010:too-broad:0.06 52:0.539:too-broad:0.10 57:0.225:too-broad:0.08 57:0.306:too-broad:0.09 57:0.186:too-broad:0.08 57:0.279:too-broad:0.09 58:0.893:too-broad:0.05 61:0.598:too-broad:0.09 61:0.618:too-broad:0.08 61:0.431:too-broad:0.10 61:0.618:too-broad:0.08 61:0.618:too-broad:0.08 61:0.627:too-broad:0.08 61:0.585:too-broad:0.09 62:0.010:too-broad:0.06 62:0.088:too-broad:0.08 62:0.186:too-broad:0.08 64:0.088:too-broad:0.08 64:0.059:too-broad:0.07 64:0.059:too-broad:0.07 68:0.431:too-broad:0.10 68:0.069:too-broad:0.07 76:10.1038:identifier:0.00 77:10.3389:identifier:0.00 79:10.1038:identifier:0.00 79:10.1038:identifier:0.00 79:10.1093:identifier:0.00
research/findings/2026-09-17-biased-competition-shared-pool-Nway-divisive-closes-3referent-residual-GO.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	0	0	0			False	
research/findings/2026-09-17-da-write-gain-spiking-host-formula-circularity-closed-GO.md	PASS	FAIL	FAIL	PASS	PASS	FAIL	too_broad(1)	1	too-broad=1	True	2	2	0	0.055	0.055	False	44:0.996:too-broad:0.06
research/findings/2026-09-17-gap5-read-noise-floor-instrument-lane-is-read-noise-dominated-K18.md	PASS	FAIL	FAIL	PASS	PASS	PASS		0		False	2	2	0	0.016	0.016	False	
research/findings/2026-09-17-learned-spiking-constituent-boundary-segmentation-retires-host-segment-clause-GO.md	PASS	FAIL	FAIL	PASS	FAIL	FAIL	unsupported(1)	1	identifier=1	False	9	9	0	0.035	0.040	False	73:1911.09230:identifier:0.00
research/findings/2026-09-17-mouth-token-supply-n2M-CAPACITY-SATURATED-at-small-sizes-lever-is-parameters-not-tokens.md	PASS	FAIL	FAIL	FAIL	FAIL	FAIL	unsupported(2)	2	identifier=1 prose=1	False	2	2	0	0.056	0.056	False	47:0.076:prose:0.06 50:2203.15556:identifier:0.00
research/findings/2026-09-17-multi-turn-agent-v2-host-anaphor-list-RETIRED-byte-identical.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	0	0	0			False	
research/findings/2026-09-17-onebrain-11organ-flip-integrated-battery-da-mode-engagement-regression-HELD-default-off.md	FAIL	FAIL	FAIL	FAIL	FAIL	FAIL	unsupported(11)	11	identifier=1 prose=10	False	11	11	0	0.001	0.001	False	23:0.165:prose:0.00 67:0.165:prose:0.00 67:0.173:prose:0.00 67:0.185:prose:0.00 67:0.133:prose:0.00 67:0.153:prose:0.00 82:0.734:prose:0.00 83:0.483:prose:0.00 83:0.648:prose:0.00 83:0.165:prose:0.00 102:0.734:identifier:0.00
research/findings/2026-09-17-onebrain-wave1-wave2-organ-merge-9-organs-one-pool-GO.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	0	0	0			False	
research/findings/2026-09-17-onebrain-wave3-organ-merge-ALL-11-organs-one-pool-GO.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	0	0	0			False	
research/findings/2026-09-17-segmentation-verb-object-residual-is-non-existent-baseline-already-detects-lateral-competition-lever-NOGO.md	PASS	FAIL	FAIL	FAIL	FAIL	FAIL	unsupported(1) too_broad(5)	6	near-miss=1 too-broad=5	False	14	14	0	0.040	0.046	False	44:0.899:too-broad:0.04 44:0.899:too-broad:0.04 46:0.935:too-broad:0.04 55:0.818:near-miss:0.04 55:0.659:too-broad:0.04 55:0.500:too-broad:0.05
research/findings/2026-09-17-spiking-anaphor-detection-extended-gendered-pronouns-he-she-him-her-GO.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	0	0	0			False	
research/findings/2026-09-17-vision-s2-sail-anti-hebbian-decorrelation-learning-NOGO-underperforms-frozen-random-like-BCM.md	PASS	FAIL	FAIL	PASS	PASS	FAIL	too_broad(2)	2	too-broad=2	True	2	2	0	0.124	0.124	False	47:0.354:too-broad:0.12 49:0.479:too-broad:0.12
research/findings/2026-09-17-vision-s2-template-learning-all-three-classes-NOGO-residual-is-DATA-limited-frozen-random-satdiv-GO.md	PASS	FAIL	FAIL	FAIL	FAIL	FAIL	unsupported(1) too_broad(17)	18	near-miss=1 too-broad=17	False	18	18	0	0.258	0.261	False	60:0.457:too-broad:0.26 60:0.510:too-broad:0.25 60:0.438:too-broad:0.26 60:0.490:too-broad:0.26 60:0.375:too-broad:0.25 60:0.479:too-broad:0.26 60:0.448:too-broad:0.26 61:0.477:too-broad:0.26 63:0.457:too-broad:0.26 63:0.238:too-broad:0.24 71:0.985:near-miss:0.08 75:0.510:too-broad:0.25 75:0.479:too-broad:0.26 82:0.391:too-broad:0.25 82:0.471:too-broad:0.26 82:0.477:too-broad:0.26 83:0.517:too-broad:0.24 83:0.543:too-broad:0.23
research/findings/2026-09-17-vision-satdiv-divisive-norm-is-the-decisive-lever-for-position-invariant-readout-binding-not-load-bearing-GO.md	PASS	FAIL	FAIL	PASS	PASS	FAIL	too_broad(5)	5	too-broad=5	True	5	5	0	0.146	0.147	False	55:0.477:too-broad:0.14 55:0.278:too-broad:0.15 55:0.233:too-broad:0.15 56:0.373:too-broad:0.15 57:0.347:too-broad:0.15
research/findings/2026-09-18-scaling-go-no-go-raw-scale-falsified-lever-is-data-do-not-buy-hardware-yet.md	PASS	FAIL	FAIL	FAIL	FAIL	FAIL	unsupported(6)	6	prose=6	False	15	15	0	0.022	0.030	False	65:-0.408:prose:0.01 65:-0.082:prose:0.02 65:4.826:prose:0.01 65:4.802:prose:0.01 109:0.998:prose:0.00 110:0.894:prose:0.00
research/findings/2026-09-19-load-bearing-fraction-baseline-16of26-first-reading.md	FAIL	FAIL	FAIL	FAIL	FAIL	FAIL	missing(1)	0		False	4	0	4			False	
research/findings/2026-09-20-hollow-affect-coloring-drive-diagnosis-and-probe-fix.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	1	0	1			False	
research/findings/2026-09-20-hollow-bg-action-selection-drive-diagnosis-and-probe-fix.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	0	0	0			False	
research/findings/2026-09-20-hollow-common-ground-drives-drive-diagnosis-and-probe-fix.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	2	0	2			False	
research/findings/2026-09-20-hollow-discourse-register-drive.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	0	0	0			False	
research/findings/2026-09-20-hollow-episodic-drive-diagnosis-and-probe-fix.md	FAIL	FAIL	FAIL	FAIL	FAIL	FAIL	unsupported(1)	1	prose=1	False	2	2	0	0.001	0.001	False	10:0.909:prose:0.00
research/findings/2026-09-20-hollow-noncontradiction-gate-drive-diagnosis-and-probe-fix.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	1	0	1			False	
research/findings/2026-09-20-hollow-set-attack-6of9-probe-artifacts-verified.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	0	0	0			False	
research/findings/2026-09-20-hollow-surprise-monitor-confirm-probe-fix.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	2	0	2			False	
research/findings/2026-09-20-load-bearing-fraction-6seed-0.59-robust-core-14.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	5	2	3	0.002	0.002	False	
research/findings/2026-09-20-prospective-memory-drive-v2-intervening-turns-flip.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	19	17	2	0.011	0.018	False	
research/findings/2026-09-20-scaling-3seed-confirm-nogo-capacity-saturated.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	3	3	0	0.013	0.015	False	
research/findings/2026-09-21-load-bearing-borderline-operating-point-diagnosis.md	PASS	FAIL	FAIL	PASS	PASS	FAIL	too_broad(18)	18	too-broad=18	True	19	19	0	0.044	0.045	False	41:0.141:too-broad:0.04 41:0.127:too-broad:0.04 41:-0.016:too-broad:0.04 41:0.066:too-broad:0.04 41:0.074:too-broad:0.04 41:0.103:too-broad:0.04 42:-0.006:too-broad:0.04 42:-0.017:too-broad:0.04 42:-0.010:too-broad:0.04 42:0.110:too-broad:0.04 42:-0.013:too-broad:0.04 42:-0.010:too-broad:0.04 54:0.184:too-broad:0.04 54:-0.016:too-broad:0.04 56:0.033:too-broad:0.04 56:0.044:too-broad:0.04 56:0.160:too-broad:0.04 73:-0.016:too-broad:0.04
research/findings/2026-09-21-load-bearing-fraction-6seed-adequate-0.85-robust-core-20.md	PASS	FAIL	FAIL	FAIL	FAIL	FAIL	unsupported(5)	5	prose=5	False	8	8	0	0.002	0.002	False	18:0.8526:prose:0.00 18:0.0264:prose:0.00 19:0.8077:prose:0.00 19:0.8846:prose:0.00 19:0.8846:prose:0.00
research/findings/2026-09-21-open-ended-generation-single-turn-not-load-bearing-spiking-plausibility-gate-masks-draw.md	PASS	FAIL	FAIL	PASS	PASS	FAIL	too_broad(1)	1	too-broad=1	True	1	1	0	0.055	0.055	False	58:0.337:too-broad:0.06
research/findings/2026-09-22-affect-tone-decode-ceiling-diagnosis-distribution-shift-INPROGRESS.md	FAIL	FAIL	FAIL	FAIL	FAIL	FAIL	missing(1) too_broad(10)	10	too-broad=10	False	31	31	0	0.113	0.867	False	80:0.003218:too-broad:0.48 80:0.002209:too-broad:0.69 80:1.457:too-broad:0.24 81:0.155:too-broad:0.17 81:0.079:too-broad:0.16 83:6.139:too-broad:0.87 83:6.641:too-broad:0.84 88:0.0727:too-broad:0.16 89:0.0527:too-broad:0.33 92:0.0682:too-broad:0.19
research/findings/2026-09-22-affect-tone-open-output-directional-6seed-positive-asymmetric-NOGO.md	PASS	FAIL	FAIL	FAIL	FAIL	FAIL	unsupported(3)	3	prose=2 sign=1	False	39	39	0	0.025	0.028	False	101:0.0006:sign:0.03 105:0.038:prose:0.03 105:-0.038:prose:0.03
research/findings/2026-09-22-borderline-separability-stabilizer-is-buildable.md	PASS	FAIL	FAIL	FAIL	FAIL	FAIL	unsupported(1) too_broad(8)	9	prose=1 too-broad=8	False	11	11	0	0.046	0.048	False	26:0.500:too-broad:0.05 26:0.000:too-broad:0.05 26:0.500:too-broad:0.05 27:0.000:too-broad:0.05 28:0.184:too-broad:0.05 28:0.041:too-broad:0.05 28:0.143:prose:0.05 69:0.033:too-broad:0.05 69:0.044:too-broad:0.05
